OBJECTID,SSL,BLDG_NUM,SECT_NUM,STRUCT_CL,STRUCT_CL_D,GRADE,GRADE_D,EXTWALL,EXTWALL_D,WALL_HGT,NUM_UNITS,SALEDATE,PRICE,QUALIFIED,AYB,YR_RMDL,EYB,SALE_NUM,LIVING_GBA,USECODE,LANDAREA,GIS_LAST_MOD_DTTM
10836,3877    0033,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,,0,U,1923,2013,1970,1,2021,81,5000,2017-08-13T18:01:04.000Z
10837,3877    0805,1,1,C,Brick/Concr,40,Good,BV,Brick Veneer,8,0,,,U,1910,1982,1943,1,4154,49,5000,2017-08-13T18:01:04.000Z
10838,3877    0809,1,1,C,Brick/Concr,40,Good,BR,Brick,8,0,,,U,1962,,1975,1,24869,84,35000,2017-08-13T18:01:04.000Z
10839,3878    0001,1,1,C,Brick/Concr,30,Average,,,,,,,U,1900,2009,1974,1,3654,59,7500,2017-08-13T18:01:04.000Z
10840,3878    0016,1,1,C,Brick/Concr,30,Average,BR,Brick,8,21,,0,U,1927,2003,1980,1,16632,21,7500,2017-08-13T18:01:04.000Z
10841,3879    0028,1,1,C,Brick/Concr,40,Good,CB,Concrete Block,14,1,,,U,1949,,1969,1,53076,75,37500,2017-08-13T18:01:04.000Z
10842,3879    0029,1,1,C,Brick/Concr,40,Good,BR,Brick,8,0,,0,U,1959,1984,1959,1,47880,83,38250,2017-08-13T18:01:04.000Z
10843,3879    0800,1,1,D,Wood/Frame,30,Average,SU,Stucco,8,0,,,U,1910,,1965,1,4657,81,6750,2017-08-13T18:01:04.000Z
10844,3880    0001,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,,,U,1923,,1965,1,29808,83,7500,2017-08-13T18:01:04.000Z
10845,3880    0020,1,1,C,Brick/Concr,55,Very Good +,BR,Brick,8,1,,0,U,1892,2006,2006,1,37736,83,60000,2017-08-13T18:01:04.000Z
10846,3880    0800,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,,,U,1938,,1965,1,10540,81,3750,2017-08-13T18:01:04.000Z
10847,3880    0800,2,1,0,Default,30,Average,BR,Brick,12,,,,U,1951,,1965,1,9000,81,3750,2017-08-13T18:01:04.000Z
10848,3881    0030,1,1,C,Brick/Concr,30,Average,BR,Brick,12,,,,U,1929,2014,1978,1,1125,41,1500,2017-08-13T18:01:04.000Z
10849,3881    0031,1,1,C,Brick/Concr,30,Average,BR,Brick,12,,,249000,U,1930,2011,1980,1,1330,41,2000,2017-08-13T18:01:04.000Z
10850,3881    0032,1,1,C,Brick/Concr,30,Average,BR,Brick,8,1,,5214000,U,1937,2002,2002,2,3730,87,2000,2017-08-13T18:01:04.000Z
10851,3881    0800,1,1,C,Brick/Concr,40,Good,BR,Brick,8,,,5214000,U,1938,2013,1953,2,4443,41,5000,2017-08-13T18:01:04.000Z
10852,3881    0801,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,8,,,5214000,U,1921,1975,1978,2,2000,41,5000,2017-08-13T18:01:04.000Z
10853,3881    0801,2,1,C,Brick/Concr,30,Average,BR,Brick,13,1,,5214000,U,1921,,1970,2,1900,41,5000,2017-08-13T18:01:04.000Z
10854,3881    0801,3,1,C,Brick/Concr,30,Average,BR,Brick,13,1,,5214000,U,1921,,1970,2,750,41,5000,2017-08-13T18:01:04.000Z
10855,3881    0801,4,1,C,Brick/Concr,30,Average,BR,Brick,13,1,,5214000,U,1921,,1960,2,1800,41,5000,2017-08-13T18:01:04.000Z
10856,3881    0801,5,1,C,Brick/Concr,30,Average,BR,Brick,13,1,,5214000,U,1921,,1960,2,1400,41,5000,2017-08-13T18:01:04.000Z
10857,3881    0814,1,1,C,Brick/Concr,35,Average +,BR,Brick,12,,,0,U,1940,1970,1986,1,1000,41,1234,2017-08-13T18:01:04.000Z
10858,3881    0816,1,1,C,Brick/Concr,30,Average,BR,Brick,12,,,0,U,1940,2008,1973,1,800,41,1000,2017-08-13T18:01:04.000Z
10859,3881    0817,1,1,C,Brick/Concr,30,Average,BR,Brick,12,,,,U,1940,2004,1969,1,800,41,1017,2017-08-13T18:01:04.000Z
10860,3882    0014,1,1,C,Brick/Concr,30,Average,BR,Brick,14,1,,,U,1975,,1979,1,6368,81,7500,2017-08-13T18:01:04.000Z
10861,3882    0018,1,1,C,Brick/Concr,45,Good +,BR,Brick,10,0,,222063,Q,1938,,1946,1,7108,42,4900,2017-08-13T18:01:04.000Z
10862,3882    0026,1,1,C,Brick/Concr,35,Average +,BR,Brick,8,1,,500000,Q,1923,,1975,3,2283,51,3024,2017-08-13T18:01:04.000Z
10863,3882    0028,1,1,C,Brick/Concr,35,Average +,BR,Brick,8,1,,0,U,1923,,1965,2,1620,51,1512,2017-08-13T18:01:04.000Z
10864,3882    0029,1,1,C,Brick/Concr,30,Average,BR,Brick,8,,,261480,Q,1923,,1972,2,2104,49,1512,2017-08-13T18:01:04.000Z
10865,3882    0030,1,1,C,Brick/Concr,35,Average +,SV,Stone Veneer,8,,,385000,Q,1923,2013,1992,1,1513,49,1512,2017-08-13T18:01:04.000Z
10866,3882    0031,1,1,C,Brick/Concr,35,Average +,SV,Stone Veneer,8,,,0,U,1923,1970,1979,1,1464,49,1512,2017-08-13T18:01:04.000Z
10867,3882    0032,1,1,C,Brick/Concr,35,Average +,BR,Brick,8,,,0,U,1923,1970,1979,2,2004,49,1512,2017-08-13T18:01:04.000Z
10868,3882    0033,1,1,C,Brick/Concr,35,Average +,BR,Brick,8,,,0,U,1923,1970,1979,2,2004,49,1512,2017-08-13T18:01:04.000Z
10869,3882    0034,1,1,C,Brick/Concr,35,Average +,BR,Brick,8,,,0,U,1923,2014,1979,2,1620,49,1512,2017-08-13T18:01:04.000Z
10870,3882    0035,1,1,C,Brick/Concr,35,Average +,BR,Brick,8,,,,U,1923,1970,1979,1,2280,49,1680,2017-08-13T18:01:04.000Z
10871,3883    0021,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,16,,,0,U,2015,,2015,1,2400,62,7366,2017-08-13T18:01:04.000Z
10872,3883    0822,1,1,D,Wood/Frame,40,Good,WS,Wood Siding,10,1,,,U,1950,,1970,1,3266,51,7500,2017-08-13T18:01:04.000Z
10873,3883    0829,1,1,C,Brick/Concr,30,Average,BR,Brick,8,11,,0,Q,1937,,1973,1,7455,21,4950,2017-08-13T18:01:04.000Z
10874,4068    0831,1,1,C,Brick/Concr,35,Average +,BR,Brick,12,,,0,U,1937,,1945,1,3962,42,3728,2017-08-13T18:01:04.000Z
10875,4068    2015,1,1,0,Default,0,Default,0,Typical,,1,,0,U,2017,,2017,1,836,48,315,2017-08-13T18:01:04.000Z
10876,4069    0020,1,1,0,Default,40,Good,BR,Brick,8,6,,0,U,1913,,1985,3,4500,21,3366,2017-08-13T18:01:04.000Z
10877,4069    0084,1,1,C,Brick/Concr,40,Good,BR,Brick,12,,,,U,1900,2014,1937,1,1531,49,1050,2017-08-13T18:01:04.000Z
10878,4069    0093,1,1,C,Brick/Concr,40,Good,BR,Brick,12,,,280000,Q,1900,2005,1967,1,3002,42,1130,2017-08-13T18:01:04.000Z
10879,4069    0130,1,1,D,Wood/Frame,30,Average,0,Typical,,,,0,U,2011,,2011,1,11877,36,10443,2017-08-13T18:01:04.000Z
10880,4069    0820,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,,,U,1905,,1905,1,3275,81,2167,2017-08-13T18:01:04.000Z
10881,4070    0033,1,1,C,Brick/Concr,30,Average,BR,Brick,9,22,,1100000,U,1938,,1961,1,20413,29,5524,2017-08-13T18:01:04.000Z
10882,4070    0084,1,1,C,Brick/Concr,40,Good,BR,Brick,8,0,,1800000,U,1900,,1928,3,1828,42,2500,2017-08-13T18:01:04.000Z
10883,4070    0084,2,1,0,Default,0,Default,BR,Brick,12,,,1800000,U,1936,,1936,3,2360,42,2500,2017-08-13T18:01:04.000Z
10884,4070    0086,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,,,U,1900,,1966,1,3117,49,1500,2017-08-13T18:01:04.000Z
10885,4070    0157,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,,,U,1981,,1981,1,3498,81,2904,2017-08-13T18:01:04.000Z
10886,4070    0168,1,1,C,Brick/Concr,25,Fair +,BV,Brick Veneer,20,,,,U,1984,,1987,1,30708,81,16830,2017-08-13T18:01:04.000Z
10887,4070    0809,1,1,C,Brick/Concr,40,Good,BR,Brick,10,,,550000,U,1920,2012,1990,1,2400,49,2135,2017-08-13T18:01:04.000Z
10888,4072    0057,1,1,C,Brick/Concr,35,Average +,SV,Stone Veneer,12,,,110000,Q,1925,1970,1961,1,3000,41,2500,2017-08-13T18:01:04.000Z
10889,4072    0058,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,,112500,U,1932,,1960,1,4576,62,2500,2017-08-13T18:01:04.000Z
10890,4072    0060,1,1,C,Brick/Concr,35,Average +,BR,Brick,8,0,,65000,Q,1927,2003,1971,1,2245,42,2500,2017-08-13T18:01:04.000Z
10891,4072    0097,1,1,C,Brick/Concr,30,Average,S,Stone,8,0,,162500,Q,1968,,1968,1,1563,62,10004,2017-08-13T18:01:04.000Z
10892,4072    0099,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,,,U,1966,,1966,1,2100,81,7500,2017-08-13T18:01:04.000Z
10893,4072    0100,1,1,0,Default,0,Default,0,Typical,8,,,733126,Q,0,,1900,1,112,65,12517,2017-08-13T18:01:04.000Z
10894,4073    0067,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,,4350000,U,1925,,1925,1,10125,63,11880,2017-08-13T18:01:04.000Z
10895,3153    0825,1,1,C,Brick/Concr,30,Average,,,,12,,660000,U,2009,,2010,1,12440,26,4563,2017-08-13T18:01:04.000Z
10896,3153    0827,1,1,B,Reinf Concr,30,Average,,,,,,112000,U,1927,,1970,1,6591,42,2187,2017-08-13T18:01:04.000Z
10897,3154    0805,1,1,C,Brick/Concr,30,Average,BR,Brick,8,11,,725000,Q,1957,,1970,3,10461,21,7125,2017-08-13T18:01:04.000Z
10898,3154    0812,1,1,C,Brick/Concr,30,Average,BR,Brick,8,14,,882000,Q,1954,1990,1970,3,12728,21,7125,2017-08-13T18:01:04.000Z
10899,3154    0813,1,1,C,Brick/Concr,30,Average,BR,Brick,8,12,,706000,Q,1964,1990,1970,4,8600,21,7125,2017-08-13T18:01:04.000Z
10900,3154    0818,1,1,C,Brick/Concr,30,Average,BR,Brick,8,15,,787500,U,1954,,1970,1,12728,21,7125,2017-08-13T18:01:04.000Z
10901,3154    0822,1,1,0,Default,0,Default,0,Typical,8,18,,,U,1935,,1970,1,10419,26,6897,2017-08-13T18:01:04.000Z
10902,3154    0823,1,1,APT,RENTAL APARTMENTS,30,Average,BR,Brick,8,41,,0,U,1959,1990,1980,1,26702,21,14250,2017-08-13T18:01:04.000Z
10903,3155    0001,1,1,C,Brick/Concr,30,Average,BR,Brick,8,6,,460000,U,1949,,1970,3,4137,21,4000,2017-08-13T18:01:04.000Z
10904,3158    0059,1,1,C,Brick/Concr,30,Average,BR,Brick,12,0,,,U,1965,,1980,1,7655,81,17750,2017-08-13T18:01:04.000Z
10905,3169    0811,1,1,,,,,,,,,,0,U,2017,,0,1,0,81,593,2017-08-13T18:01:04.000Z
10906,3169    0812,1,1,C,Brick/Concr,50,Very Good,S,Stone,12,0,,0,U,1923,,1972,1,26696,81,52005,2017-08-13T18:01:04.000Z
10907,3173    0802,1,1,C,Brick/Concr,30,Average,WS,Wood Siding,8,0,,,U,0,,1975,1,103299,83,230462,2017-08-13T18:01:04.000Z
10908,3173    0802,2,1,0,Default,0,Default,0,Typical,26,,,,U,1972,,1972,1,8226,83,230462,2017-08-13T18:01:04.000Z
10909,3174    0016,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,8,0,,,U,1936,,1944,1,5857,81,12642,2017-08-13T18:01:04.000Z
10910,3185    0825,1,1,B,Reinf Concr,30,Average,BR,Brick,,63,,0,U,2016,,2016,1,172466,22,15465,2017-08-13T18:01:04.000Z
10911,3186    0806,1,1,B,Reinf Concr,30,Average,BR,Brick,,63,,0,U,2016,,2016,1,52256,22,23839,2017-08-13T18:01:04.000Z
10912,3187    0033,1,1,C,Brick/Concr,20,Fair,MS,Metal Siding,12,,,450000,Q,1950,,1900,1,400,365,6500,2017-08-13T18:01:04.000Z
10913,3187    0052,1,1,C,Brick/Concr,40,Good,SU,Stucco,12,0,,0,U,1960,2007,1982,1,20110,59,15461,2017-08-13T18:01:04.000Z
10914,3187    0053,1,1,B,Reinf Concr,55,Very Good +,,,,145,,10823616,Q,2007,,2007,1,199880,22,61324,2017-08-13T18:01:04.000Z
10915,3187    0807,1,1,C,Brick/Concr,30,Average,BR,Brick,10,1,,327910,Q,1935,2004,2000,1,2910,42,1825,2017-08-13T18:01:04.000Z
10916,3187    0823,1,1,C,Brick/Concr,30,Average,WS,Wood Siding,8,0,,0,U,1950,,1900,1,4595,74,6450,2017-08-13T18:01:04.000Z
10917,3187    2050,1,1,C,Brick/Concr,60,Excellent,,,,,,552000,Q,2006,,2007,1,1372,48,553,2017-08-13T18:01:04.000Z
10918,3188    0011,1,1,C,Brick/Concr,35,Average +,WS,Wood Siding,8,0,,750000,Q,0,,1968,1,7449,42,5519,2017-08-13T18:01:04.000Z
10919,3188    0013,1,1,C,Brick/Concr,30,Average,BR,Brick,12,0,,1300000,Q,1950,2002,1950,3,4036,45,10493,2017-08-13T18:01:04.000Z
10920,3190    0806,1,1,C,Brick/Concr,60,Excellent,S,Stone,12,0,,,U,1939,,1990,1,4174,81,26403,2017-08-13T18:01:04.000Z
10921,3190    0806,2,1,C,Brick/Concr,60,Excellent,S,Stone,12,,,,U,1939,,1990,1,23039,81,26403,2017-08-13T18:01:04.000Z
10922,3191    0810,1,1,C,Brick/Concr,40,Good,WS,Wood Siding,8,0,,,U,1930,2008,1965,1,8792,86,11390,2017-08-13T18:01:04.000Z
10923,3197    0121,1,1,C,Brick/Concr,40,Good,BR,Brick,8,0,,0,U,1955,,2005,1,2584,81,11848,2017-08-13T18:01:04.000Z
10924,3204    0819,1,1,C,Brick/Concr,30,Average,BR,Brick,8,15,,,U,1934,,1974,1,14903,21,13360,2017-08-13T18:01:04.000Z
10925,3207    0032,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,,,U,1923,,1965,1,2059,51,2636,2017-08-13T18:01:04.000Z
10926,3207    0074,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,10,,,,U,1925,,1965,1,1581,51,2375,2017-08-13T18:01:04.000Z
10927,3207    0076,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,12,,,0,U,1925,,1969,1,1581,49,2374,2017-08-13T18:01:04.000Z
10928,3207    0078,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,10,,,480000,Q,1927,,1981,5,1980,49,2850,2017-08-13T18:01:04.000Z
10929,3207    0082,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,14,,,0,U,1928,,1972,1,2823,45,2138,2017-08-13T18:01:04.000Z
10930,3207    0083,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,12,,,0,U,1928,,1972,1,2406,49,2494,2017-08-13T18:01:04.000Z
10931,3207    0087,1,1,C,Brick/Concr,35,Average +,BV,Brick Veneer,9,23,,2292735,Q,1965,,1976,5,17984,21,14250,2017-08-13T18:01:04.000Z
10932,3207    0088,1,1,C,Brick/Concr,30,Average,BR,Brick,8,14,,,U,1966,,1974,1,10476,21,5379,2017-08-13T18:01:04.000Z
10933,3207    0089,1,1,C,Brick/Concr,40,Good,BV,Brick Veneer,10,8,,620000,Q,1925,2014,1980,1,7920,29,4751,2017-08-13T18:01:04.000Z
10934,3207    0090,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,29,,5200000,Q,1965,1992,1972,2,25802,21,9975,2017-08-13T18:01:04.000Z
10935,3207    0836,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,10,,,0,U,1923,,1982,1,2150,46,1742,2017-08-13T18:01:04.000Z
10936,3207    0839,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,12,,,0,U,1928,,1975,1,2403,42,2494,2017-08-13T18:01:04.000Z
10937,3207    0839,2,1,0,Default,0,Default,0,Typical,12,,,0,U,1957,,1957,1,560,42,2494,2017-08-13T18:01:04.000Z
10938,3208    0047,1,1,C,Brick/Concr,35,Average +,BV,Brick Veneer,12,,,185000,Q,1923,,1998,1,2178,49,800,2017-08-13T18:01:04.000Z
10939,3208    0048,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,12,,,156938,Q,1923,,1980,1,2133,42,800,2017-08-13T18:01:04.000Z
10940,3208    0051,1,1,C,Brick/Concr,35,Average +,BR,Brick,10,,,0,U,1923,,1985,1,1983,49,800,2017-08-13T18:01:04.000Z
10941,3208    0054,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,10,,,230000,Q,1925,,1963,1,2046,59,2374,2017-08-13T18:01:04.000Z
10942,3208    0068,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,10,,,245000,Q,1927,,1970,1,1890,51,2375,2017-08-13T18:01:04.000Z
10943,3208    0069,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,10,,,245000,Q,1927,,1970,1,1530,51,2374,2017-08-13T18:01:04.000Z
10944,3208    0070,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,10,,,202000,U,1927,,1956,1,1530,59,2375,2017-08-13T18:01:04.000Z
10945,3208    0071,1,1,C,Brick/Concr,40,Good,CB,Concrete Block,9,,,0,U,1927,,1972,2,1736,69,14250,2017-08-13T18:01:04.000Z
10946,3208    0074,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,,,,U,1956,,1976,1,15750,89,10688,2017-08-13T18:01:04.000Z
10947,3208    0077,1,1,A,Struct Steel,30,Average,BV,Brick Veneer,14,,,0,U,1923,,1970,1,2133,42,1600,2017-08-13T18:01:04.000Z
10948,3208    0810,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,15,,,U,1953,,1973,1,11728,21,7125,2017-08-13T18:01:04.000Z
10949,3208    0824,1,1,C,Brick/Concr,35,Average +,BR,Brick,8,0,,660000,Q,1961,,1974,3,3600,89,3563,2017-08-13T18:01:04.000Z
10950,3208    0847,1,1,C,Brick/Concr,35,Average +,BV,Brick Veneer,12,,,6400000,U,1935,,1975,2,9135,49,3563,2017-08-13T18:01:04.000Z
10951,3208    0848,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,12,,,,U,1927,,1975,1,2605,41,3563,2017-08-13T18:01:04.000Z
10952,3208    0849,1,1,C,Brick/Concr,40,Good,BV,Brick Veneer,9,12,,,U,1932,,1955,1,10611,21,7130,2017-08-13T18:01:04.000Z
10953,3208    0852,1,1,C,Brick/Concr,30,Average,BR,Brick,8,18,,0,U,1940,,1940,1,16128,29,7126,2017-08-13T18:01:04.000Z
10954,3208    0855,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,10,,,6400000,U,1956,,1961,3,34678,52,14250,2017-08-13T18:01:04.000Z
10955,3224    0800,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,,,U,1924,,1924,1,7904,83,103842,2017-08-13T18:01:04.000Z
10956,3224    0800,2,1,0,Default,0,Default,S,Stone,14,,,,U,1931,,1931,1,30432,83,103842,2017-08-13T18:01:04.000Z
10957,3224    0800,3,1,0,Default,0,Default,S,Stone,45,,,,U,1924,,1924,1,20843,83,103842,2017-08-13T18:01:04.000Z
10958,3224    0800,4,1,0,Default,0,Default,S,Stone,14,,,,U,1925,,1925,1,7892,83,103842,2017-08-13T18:01:04.000Z
10959,3226    0807,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,,,U,1916,,1970,1,36376,81,13264,2017-08-13T18:01:04.000Z
10960,3232    0040,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,,,U,1976,,1976,1,5712,81,5000,2017-08-13T18:01:04.000Z
10961,3232    0103,1,1,C,Brick/Concr,50,Very Good,BR,Brick,8,0,,,U,1913,,1970,1,15950,81,9900,2017-08-13T18:01:04.000Z
10962,3234    0011,1,1,C,Brick/Concr,30,Average,MS,Metal Siding,9,,,,U,0,,1972,1,5762,39,6692,2017-08-13T18:01:04.000Z
10963,3237    0079,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,,75000,Q,1915,,1980,1,3630,42,2000,2017-08-13T18:01:04.000Z
10964,3241    0811,1,1,C,Brick/Concr,30,Average,BR,Brick,10,0,,0,U,1972,,1970,1,6338,81,6258,2017-08-13T18:01:04.000Z
10965,3250    0800,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,,,U,1970,,1970,1,63497,83,150000,2017-08-13T18:01:04.000Z
10966,3656    2049,1,1,0,Default,0,Default,0,Typical,,1,,0,U,2016,,2016,1,0,217,201,2017-08-13T18:01:04.000Z
10967,3656    2050,1,1,0,Default,0,Default,0,Typical,,1,,0,U,2016,,2016,1,0,217,200,2017-08-13T18:01:04.000Z
10968,3656    2051,1,1,0,Default,0,Default,0,Typical,,1,,0,U,2016,,2016,1,0,217,182,2017-08-13T18:01:04.000Z
10969,3656    2052,1,1,0,Default,0,Default,0,Typical,,1,,0,U,2016,,2016,1,0,217,161,2017-08-13T18:01:04.000Z
10970,3656    2053,1,1,0,Default,0,Default,0,Typical,,1,,0,U,2016,,2016,1,0,217,169,2017-08-13T18:01:04.000Z
10971,3656    2054,1,1,0,Default,0,Default,0,Typical,,1,,0,U,2016,,2016,1,0,217,163,2017-08-13T18:01:04.000Z
10972,3656    2055,1,1,0,Default,0,Default,0,Typical,,1,,0,U,2016,,2016,1,0,217,133,2017-08-13T18:01:04.000Z
10973,3656    2056,1,1,0,Default,0,Default,0,Typical,,1,,0,U,2016,,2016,1,0,217,174,2017-08-13T18:01:04.000Z
10974,3656    2057,1,1,0,Default,0,Default,0,Typical,,1,,0,U,2016,,2016,1,0,217,207,2017-08-13T18:01:04.000Z
10975,3656    2058,1,1,0,Default,0,Default,0,Typical,,1,,0,U,2016,,2016,1,0,217,207,2017-08-13T18:01:04.000Z
10976,3656    2059,1,1,0,Default,0,Default,0,Typical,,1,,0,U,2016,,2016,1,0,217,120,2017-08-13T18:01:04.000Z
10977,3656    2060,1,1,0,Default,0,Default,0,Typical,,1,,0,U,2016,,2016,1,0,217,146,2017-08-13T18:01:04.000Z
10978,3656    2061,1,1,0,Default,0,Default,0,Typical,,1,,0,U,2016,,2016,1,0,217,122,2017-08-13T18:01:04.000Z
10979,3499    2135,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,,,U,1986,,1986,1,1188,216,2071,2017-08-13T18:01:04.000Z
10980,3499    2136,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,,,U,1986,,1986,1,981,216,1727,2017-08-13T18:01:04.000Z
10981,3499    2137,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,,,U,1986,,1986,1,981,216,1727,2017-08-13T18:01:04.000Z
10982,3499    2138,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,,,U,1986,,1986,1,981,216,1727,2017-08-13T18:01:04.000Z
10983,3499    2139,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,,,U,1986,,1986,1,1188,216,2071,2017-08-13T18:01:04.000Z
10984,3499    2140,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,,,U,1986,,1986,1,981,216,1727,2017-08-13T18:01:04.000Z
10985,3499    2141,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,,,U,1986,,1986,1,981,216,1727,2017-08-13T18:01:04.000Z
10986,3499    2142,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,,,U,1986,,1986,1,981,216,1727,2017-08-13T18:01:04.000Z
10987,3499    2143,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,,,U,1986,,1986,1,1188,216,2071,2017-08-13T18:01:04.000Z
10988,3499    2144,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,,,U,1986,,1986,1,981,216,1727,2017-08-13T18:01:04.000Z
10989,3499    2145,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,,,U,1986,,1986,1,955,216,1527,2017-08-13T18:01:04.000Z
10990,3499    2146,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,,,U,1986,,1986,1,981,216,1727,2017-08-13T18:01:04.000Z
10991,3499    2147,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,,,U,1986,,1986,1,1149,216,2017,2017-08-13T18:01:04.000Z
10992,3499    2148,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,,,U,1986,,1986,1,955,216,1527,2017-08-13T18:01:04.000Z
10993,3499    2149,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,,,U,1986,,1986,1,981,216,1727,2017-08-13T18:01:04.000Z
10994,3499    2150,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,,,U,1986,,1986,1,981,216,1727,2017-08-13T18:01:04.000Z
10995,3499    2151,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,,,U,1986,,1986,1,1188,216,2071,2017-08-13T18:01:04.000Z
10996,3499    2152,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,,,U,1986,,1986,1,981,216,1727,2017-08-13T18:01:04.000Z
10997,3499    2153,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,,,U,1986,,1986,1,981,216,1727,2017-08-13T18:01:04.000Z
10998,3499    2154,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,,,U,1986,,1986,1,981,216,1727,2017-08-13T18:01:04.000Z
10999,3499    2155,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,,,U,1986,,1986,1,1188,216,2071,2017-08-13T18:01:04.000Z
11000,3499    2156,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,,,U,1986,,1986,1,981,216,1727,2017-08-13T18:01:04.000Z
11001,3499    2157,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,,,U,1986,,1986,1,981,216,1727,2017-08-13T18:01:04.000Z
11002,3499    2158,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,,,U,1986,,1986,1,981,216,1727,2017-08-13T18:01:04.000Z
11003,3499    2159,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,,,U,1986,,1986,1,1188,216,2071,2017-08-13T18:01:04.000Z
11004,3499    2160,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,,,U,1986,,1986,1,981,216,1727,2017-08-13T18:01:04.000Z
11005,3499    2161,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,,,U,1986,,1986,1,955,216,1527,2017-08-13T18:01:04.000Z
11006,3499    2162,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,,,U,1986,,1986,1,1149,216,2017,2017-08-13T18:01:04.000Z
11007,3499    2163,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,,,U,1986,,1986,1,981,216,1727,2017-08-13T18:01:04.000Z
11008,3499    2164,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,,,U,1986,,1986,1,955,216,1527,2017-08-13T18:01:04.000Z
11009,3499    2165,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,,,U,1986,,1986,1,981,216,1727,2017-08-13T18:01:04.000Z
11010,3499    2166,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,,,U,1986,,1986,1,1188,216,2071,2017-08-13T18:01:04.000Z
11011,3499    2167,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,,,U,1986,,1986,1,981,216,1727,2017-08-13T18:01:04.000Z
11012,3499    2168,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,,,U,1986,,1986,1,981,216,1727,2017-08-13T18:01:04.000Z
